,,name,start_date_local,type,distance,elapsed_time,moving_time,total_elevation_gain,kudos_count,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence,time_of_day,average_split
y,187,10x500m,2021-03-12,Rowing,5000.0,2361.0,,,,2.117746717,,166,,,,01:56.1
x,741,Afternoon Run,2021-03-11,Run,5404.5,1622.0,1581.0,38.0,25.0,3.418,7.3,153.3,183.0,84.1,16:47:17,
y,185,UT2,2021-03-11,Rowing,12000.0,3360.0,,,,3.571428571,,160,,20.0,,02:16.9
y,186,,2021-03-11,Run,5400.0,1560.0,,,,3.461538462,,153,,,,0
y,183,UT2,2021-03-10,Rowing,12000.0,3360.0,,,,3.571428571,,162,,20.0,,02:17.3
y,184,S&C,2021-03-10,Weight Training,0.0,3900.0,,,,0.0,,106,,,,00:00.0
x,742,Easy run,2021-03-09,Run,5681.2,1762.0,1748.0,28.0,22.0,3.25,8.1,157.7,189.0,83.6,17:34:01,
y,181,3x10' @24/26/28 ,2021-03-09,Rowing,7411.0,1800.0,,,,4.117222222,,177,,26.0,,02:01.4
y,182,,2021-03-09,Run,5700.0,1740.0,,,,3.275862069,,158,,,,0
y,179,S&C,2021-03-08,Weight Training,0.0,3900.0,,,,0.0,,111,,,,00:00.0
y,180,UT2,2021-03-08,Rowing,12000.0,3360.0,,,,3.571428571,,159,,20.0,,02:15.4
x,743,Morning Run,2021-03-07,Run,8232.2,2497.0,2484.0,106.0,21.0,3.314,4.6,171.3,190.0,85.4,09:37:32,
y,178,,2021-03-07,Run,8200.0,2484.0,,,,3.301127214,,171,,,,00:00.0
x,744,Another failed bike ride,2021-03-06,Ride,12926.1,2579.0,2211.0,83.0,15.0,5.846,9.4,131.8,167.0,0.0,09:10:19,
y,177,UT2,2021-03-06,Ride,13000.0,5126.0,,,,2.536090519,,132,,,,00:00.0
x,745,Mini eggs give you speed,2021-03-05,Run,5506.0,1560.0,1526.0,21.0,19.0,3.608,5.9,158.6,194.0,85.0,16:48:56,
y,106,12x1' @30,2021-03-05,Rowing,3250.0,1440.0,,,,2.256944444,,172,,30.0,,01:50.7
y,176,,2021-03-05,Run,5500.0,1526.0,,,,3.604193971,,158,,,,00:00.0
y,132,UT2,2021-03-04,Rowing,12000.0,3300.0,,,,3.636363636,,157,,20.0,,02:14.8
y,174,S&C,2021-03-04,Weight Training,0.0,3300.0,,,,0.0,,111,,,,00:00.0
y,113,3x10' @24/26/28,2021-03-03,Rowing,7390.0,3000.0,,,,2.463333333,,178,,26.0,,02:01.7
y,131,UT2,2021-03-02,Rowing,12000.0,3360.0,,,,3.571428571,,157,,20.0,,02:15.9
x,746,Afternoon Run,2021-03-01,Run,6214.5,1912.0,1901.0,45.0,25.0,3.269,5.4,156.5,178.0,84.8,15:32:18,
y,130,UT2,2021-03-01,Rowing,12000.0,3300.0,,,,3.636363636,,165,,20.0,,02:17.0
y,148,,2021-03-01,Run,6200.0,1860.0,,,,3.333333333,,156,,,,00:00.0
y,173,S&C,2021-02-28,Weight Training,0.0,4800.0,,,,0.0,,122,,,,00:00.0
x,747,Afternoon Ride,2021-02-27,Ride,0.0,5455.0,5455.0,0.0,7.0,0.0,0.0,137.4,159.0,0.0,17:17:07,
x,748,Morning Run,2021-02-27,Run,6302.3,1962.0,1962.0,49.0,14.0,3.212,4.4,168.2,194.0,85.3,07:34:18,
y,147,,2021-02-27,Run,6300.0,1920.0,,,,3.28125,,167,,,,00:00.0
y,157,UT2,2021-02-27,Ride,47440.0,5400.0,,,,8.785185185,,137,,,,00:00.0
y,129,UT2,2021-02-26,Rowing,12000.0,3420.0,,,,3.50877193,,163,,20.0,,02:15.3
y,172,S&C,2021-02-26,Weight Training,0.0,3300.0,,,,0.0,,111,,,,00:00.0
x,749,Afternoon Run,2021-02-25,Run,6432.2,2170.0,2048.0,57.0,18.0,3.141,5.5,153.9,182.0,84.1,16:54:44,
y,105,12x1' @30,2021-02-25,Rowing,3279.0,1380.0,,,,2.376086957,,172,,30.0,,01:49.7
y,146,,2021-02-25,Run,6400.0,1980.0,,,,3.232323232,,154,,,,00:00.0
y,128,UT2,2021-02-24,Rowing,12000.0,3360.0,,,,3.571428571,,154,,20.0,,02:16.3
x,750,Evening Run,2021-02-23,Run,5249.9,1724.0,1720.0,48.0,17.0,3.052,5.5,151.5,172.0,82.7,18:39:53,
y,112,3x10' @24/26/28,2021-02-23,Rowing,7372.0,3000.0,,,,2.457333333,,158,,26.0,,02:02.0
y,145,,2021-02-23,Run,5250.0,1710.0,,,,3.070175439,,151,,,,00:00.0
y,127,UT2,2021-02-22,Rowing,12000.0,3420.0,,,,3.50877193,,157,,20.0,,02:16.9
y,171,S&C,2021-02-22,Weight Training,0.0,3600.0,,,,0.0,,115,,,,00:00.0
x,751,Recovery bike,2021-02-21,Ride,0.0,2700.0,2700.0,0.0,4.0,0.0,0.0,123.5,136.0,0.0,20:03:52,
x,752,Lunch Run,2021-02-21,Run,3777.9,1190.0,1181.0,45.0,11.0,3.199,4.8,162.1,182.0,84.3,11:55:57,
y,144,,2021-02-21,Run,3800.0,1180.0,,,,3.220338983,,162,,,,00:00.0
y,156,UT2,2021-02-21,Ride,20462.0,2700.0,,,,7.578518519,,123,,,,00:00.0
y,126,UT2,2021-02-20,Rowing,12000.0,3420.0,,,,3.50877193,,160,,20.0,,02:18.7
y,125,UT2,2021-02-19,Rowing,12000.0,3300.0,,,,3.636363636,,161,,20.0,,02:15.3
y,170,S&C,2021-02-19,Weight Training,0.0,3900.0,,,,0.0,,105,,,,00:00.0
x,753,Morning Ride,2021-02-18,Ride,0.0,5398.0,5398.0,0.0,4.0,0.0,0.0,148.5,162.0,0.0,08:28:28,
y,104,12x1' @30,2021-02-18,Rowing,3279.0,1440.0,,,,2.277083333,,169,,30.0,,01:49.7
y,155,UT2,2021-02-18,Ride,42311.0,5400.0,,,,7.83537037,,148,,,,00:00.0
x,754,Morning Ride,2021-02-17,Ride,0.0,5116.0,5116.0,0.0,7.0,0.0,0.0,146.3,160.0,0.0,09:17:14,
y,154,UT2,2021-02-17,Ride,40000.0,5123.0,,,,7.807925044,,146,,,,00:00.0
y,169,S&C,2021-02-17,Weight Training,0.0,3600.0,,,,0.0,,115,,,,00:00.0
y,111,3x10' @24/26/28,2021-02-16,Rowing,7331.0,3000.0,,,,2.443666667,,158,,26.0,,02:02.7
y,124,UT2,2021-02-15,Rowing,12000.0,3450.0,,,,3.47826087,,164,,20.0,,02:16.9
y,168,S&C,2021-02-15,Weight Training,0.0,3300.0,,,,0.0,,112,,,,00:00.0
x,755,Failed bike ride,2021-02-13,Ride,12738.1,3853.0,2183.0,179.0,15.0,5.835,13.7,116.5,150.0,0.0,08:41:23,
y,153,UT2,2021-02-13,Ride,12730.0,2220.0,,,,5.734234234,,116,,,,00:00.0
y,123,UT2,2021-02-12,Rowing,12000.0,3458.0,,,,3.470213997,,154,,20.0,,02:16.5
x,756,Tempo run,2021-02-11,Run,8014.9,2152.0,2152.0,49.0,15.0,3.724,4.8,158.5,181.0,86.1,16:29:20,
y,103,12x1' @30,2021-02-11,Rowing,3234.0,1440.0,,,,2.245833333,,170,,30.0,,01:51.3
y,143,,2021-02-11,Run,8000.0,2150.0,,,,3.720930233,,158,,,,00:00.0
y,355,,2021-02-11,Run,7350.0,2500.0,,,,2.94,,,,,,00:00.0
y,122,UT2,2021-02-10,Rowing,12000.0,3300.0,,,,3.636363636,,160,,20.0,,02:17.5
y,167,S&C,2021-02-10,Weight Training,0.0,2700.0,,,,0.0,,100,,,,00:00.0
x,757,Bristol has never been this cold before,2021-02-09,Run,10562.7,3518.0,3447.0,189.0,26.0,3.064,5.0,155.2,180.0,84.2,16:16:53,
y,110,3x10' @24/26/28,2021-02-09,Rowing,7281.0,3000.0,,,,2.427,,160,,26.0,,02:03.6
y,142,,2021-02-09,Run,10560.0,3448.0,,,,3.062645012,,155,,,,00:00.0
y,121,UT2,2021-02-08,Rowing,12000.0,3420.0,,,,3.50877193,,161,,20.0,,02:17.9
y,166,S&C,2021-02-08,Weight Training,0.0,3000.0,,,,0.0,,126,,,,00:00.0
x,758,Morning Run,2021-02-07,Run,9099.4,3138.0,3131.0,100.0,18.0,2.906,5.1,153.1,182.0,83.1,10:14:27,
y,141,6x 3’ on 2’ off,2021-02-07,Run,9100.0,3131.0,,,,2.906419674,,153,,,,00:00.0
x,759,Morning Ride,2021-02-06,Ride,51757.9,11341.0,8319.0,222.0,23.0,6.222,24.5,123.5,162.0,0.0,10:59:40,
y,152,UT2,2021-02-06,Ride,51750.0,8280.0,,,,6.25,,123,,,,00:00.0
y,120,UT2,2021-02-05,Rowing,12000.0,3348.0,,,,3.584229391,,158,,20.0,,02:19.5
x,760,Evening Run,2021-02-04,Run,7616.3,2136.0,2136.0,12.0,18.0,3.566,5.0,161.9,193.0,84.8,19:03:42,
y,102,12x1' @30,2021-02-04,Rowing,3216.0,1440.0,,,,2.233333333,,171,,30.0,,01:51.9
y,140,,2021-02-04,Run,7600.0,2136.0,,,,3.558052434,,162,,,,00:00.0
y,119,UT2,2021-02-03,Rowing,12000.0,3288.0,,,,3.649635036,,164,,20.0,,02:17.0
y,165,S&C,2021-02-03,Weight Training,0.0,2700.0,,,,0.0,,105,,,,00:00.0
x,761,Got lost and it rained,2021-02-02,Run,8425.1,3191.0,2742.0,84.0,21.0,3.073,5.6,150.1,174.0,83.0,16:05:58,
y,109,3x10' @24/26/28,2021-02-02,Rowing,7100.0,3000.0,,,,2.366666667,,159,,26.0,,02:06.7
y,139,,2021-02-02,Run,8430.0,2742.0,,,,3.074398249,,150,,,,00:00.0
y,118,UT2,2021-02-01,Rowing,12000.0,3322.0,,,,3.612281758,,163,,20.0,,02:18.4
y,164,S&C,2021-02-01,Weight Training,0.0,3300.0,,,,0.0,,117,,,,00:00.0
x,762,Snow in my eyes,2021-01-31,Run,5656.4,1712.0,1695.0,75.0,15.0,3.337,5.4,153.7,179.0,84.3,15:45:52,
y,138,,2021-01-31,Run,5650.0,1695.0,,,,3.333333333,,154,,,,00:00.0
y,163,S&C,2021-01-31,Weight Training,0.0,3600.0,,,,0.0,,118,,,,00:00.0
x,763,Lunch Ride,2021-01-30,Ride,43420.8,9198.0,7618.0,579.0,27.0,5.7,13.1,133.5,172.0,0.0,11:43:41,
y,151,UT2,2021-01-30,Ride,43400.0,7560.0,,,,5.740740741,,134,,,,00:00.0
y,117,UT2,2021-01-29,Rowing,12000.0,3329.0,,,,3.604686092,,162,,20.0,,02:18.6
x,764,Afternoon Run,2021-01-28,Run,4800.2,1310.0,1307.0,9.0,12.0,3.673,6.0,160.0,184.0,84.2,17:07:41,
y,101,12x1' @30,2021-01-28,Rowing,3197.0,1440.0,,,,2.220138889,,179,,30.0,,01:52.6
y,137,,2021-01-28,Run,4800.0,1307.0,,,,3.672532517,,160,,,,00:00.0
y,108,3x10' @24/26/28,2021-01-26,Rowing,7210.0,1800.0,,,,4.005555556,,159,,26.0,,02:04.8
y,162,S&C,2021-01-26,Weight Training,0.0,3300.0,,,,0.0,,111,,,,00:00.0
x,765,To paradise bottom,2021-01-25,Run,8525.8,3599.0,2846.0,153.0,18.0,2.996,5.3,150.8,185.0,84.9,15:08:16,
y,136,,2021-01-25,Run,8500.0,3000.0,,,,2.833333333,,151,,,,00:00.0
y,161,S&C,2021-01-25,Weight Training,0.0,3900.0,,,,0.0,,117,,,,00:00.0
x,766,Pre erg,2021-01-23,Run,2052.1,657.0,652.0,35.0,7.0,3.147,4.9,168.4,177.0,83.4,12:08:58,
y,116,UT2,2021-01-23,Rowing,12000.0,3450.0,,,,3.47826087,,164,,20.0,,02:20.0
y,160,S&C,2021-01-23,Weight Training,0.0,3300.0,,,,0.0,,120,,,,00:00.0
y,100,12x1' @30,2021-01-22,Rowing,3168.0,1380.0,,,,2.295652174,,174,,30.0,,01:53.6
x,767,Post exam 2,2021-01-21,Run,7635.3,2677.0,2460.0,65.0,22.0,3.104,8.8,164.5,189.0,83.4,13:24:46,
y,135,,2021-01-21,Run,7640.0,2460.0,,,,3.105691057,,164,,,,00:00.0
x,768,Afternoon Ride,2021-01-20,Ride,0.0,4201.0,4201.0,0.0,6.0,0.0,0.0,143.6,156.0,0.0,16:33:46,
y,150,UT2,2021-01-20,Ride,32.0,4200.0,,,,0.007619048,,144,,,,00:00.0
y,159,S&C,2021-01-20,Weight Training,0.0,3600.0,,,,0.0,,124,,,,00:00.0
x,769,Post exam,2021-01-19,Run,5352.3,1609.0,1600.0,28.0,21.0,3.345,6.2,169.9,191.0,82.9,16:38:12,
y,107,3x10' @24/26/28,2021-01-19,Rowing,7131.0,1800.0,,,,3.961666667,,162,,26.0,,02:06.2
y,134,,2021-01-19,Run,5350.0,1600.0,,,,3.34375,,170,,,,00:00.0
y,115,UT2,2021-01-18,Rowing,12000.0,3345.0,,,,3.587443946,,168,,20.0,,02:19.4
x,770,No pain!!,2021-01-17,Run,6101.1,1880.0,1848.0,75.0,18.0,3.301,5.4,165.5,197.0,84.2,10:50:07,
y,133,,2021-01-17,Run,6100.0,1858.0,,,,3.283100108,,165,,,,00:00.0
x,771,Morning Ride,2021-01-16,Ride,0.0,4500.0,4500.0,0.0,16.0,0.0,0.0,145.2,156.0,0.0,08:03:11,
y,149,UT2,2021-01-16,Ride,35000.0,4500.0,,,,7.777777778,,145,,,,00:00.0
y,175,S&C,2021-01-16,Weight Training,0.0,3180.0,,,,0.0,,119,,,,00:00.0
y,114,UT2,2021-01-15,Rowing,9832.0,2700.0,,,,3.641481481,,170,,20.0,,02:17.3
y,158,S&C,2021-01-15,Weight Training,0.0,3600.0,,,,0.0,,115,,,,00:00.0
x,772,Afternoon Run,2021-01-14,Run,4694.6,1463.0,1438.0,11.0,15.0,3.265,5.0,155.8,181.0,84.1,13:14:07,
y,262,3x10' @20,2021-01-14,Rowing,7013.0,1800.0,,,,3.896111111,,,,20.0,,02:08.3
x,773,Morning Ride,2021-01-13,Ride,0.0,3636.0,3636.0,0.0,8.0,0.0,0.0,148.9,165.0,0.0,09:44:14,
x,774,Morning Run,2021-01-12,Run,5426.4,1793.0,1732.0,68.0,13.0,3.133,4.3,165.7,192.0,83.6,08:09:28,
x,775,Evening Ride,2021-01-11,Ride,0.0,5157.0,5157.0,0.0,8.0,0.0,0.0,150.3,163.0,0.0,18:28:44,
x,776,Lunch Ride,2021-01-09,Ride,0.0,3018.0,3018.0,0.0,4.0,0.0,0.0,156.1,173.0,0.0,12:25:38,
x,777,Morning Run,2021-01-09,Run,0.0,5.0,5.0,0.0,0.0,0.0,0.0,58.6,59.0,0.0,08:27:59,
x,778,Morning Run,2021-01-09,Run,0.0,41.0,41.0,0.0,0.0,0.0,0.0,70.1,75.0,0.0,08:22:12,
x,779,Afternoon Run,2021-01-08,Run,5.8,5.0,3.0,0.0,0.0,1.933,1.5,77.6,79.0,56.0,16:45:50,
x,780,Afternoon Run,2021-01-08,Run,4086.0,1701.0,1419.0,67.0,16.0,2.879,4.6,129.3,170.0,83.8,15:56:29,
y,363,,2021-01-04,Treadmill run,9060.0,300.0,,,,30.2,,,,,,00:00.0
x,781,Morning Run,2020-12-20,Run,8218.4,2748.0,2701.0,49.3,18.0,3.043,5.2,0.0,0.0,0.0,08:16:19,
x,782,Zoomy,2020-12-17,Run,5044.1,1255.0,1255.0,15.5,19.0,4.019,5.5,0.0,0.0,0.0,15:03:26,
x,783,Afternoon Run,2020-12-11,Run,7049.8,2018.0,1892.0,25.0,18.0,3.726,10.0,0.0,0.0,0.0,15:19:53,
x,784,Afternoon Run,2020-12-04,Run,3574.8,2893.0,1459.0,17.5,9.0,2.45,4.8,0.0,0.0,0.0,13:18:17,
x,785,Morning Run,2020-11-30,Run,14025.3,4078.0,4055.0,94.4,20.0,3.459,6.2,0.0,0.0,0.0,09:12:52,
x,786,Morning Run,2020-11-25,Run,8076.6,2953.0,2773.0,89.2,18.0,2.913,5.7,0.0,0.0,0.0,07:34:04,
x,787,People and puddle dodging,2020-11-22,Run,16024.3,4817.0,4770.0,89.7,29.0,3.359,8.8,0.0,0.0,0.0,12:15:58,
x,788,With hol,2020-11-18,Run,9394.5,3385.0,3276.0,82.5,16.0,2.868,5.3,0.0,0.0,0.0,07:32:52,
x,789,Little break,2020-11-16,Run,4207.5,1369.0,1366.0,61.9,17.0,3.08,5.9,0.0,0.0,0.0,10:46:30,
x,790,Disappointing,2020-11-14,Run,8333.1,2780.0,2753.0,81.4,20.0,3.027,5.4,0.0,0.0,0.0,07:31:35,
x,791,60min Riders Choice,2020-11-12,VirtualRide,35712.8,3632.0,3614.0,53.0,7.0,9.882,12.0,144.0,155.0,75.2,15:02:42,
x,792,Love autumn,2020-11-11,Run,14122.4,4560.0,4452.0,200.4,24.0,3.172,5.2,0.0,0.0,0.0,09:40:15,
x,793,1k warm up then 5k pb!!,2020-11-07,Run,6073.9,1642.0,1638.0,7.6,24.0,3.708,6.8,0.0,0.0,0.0,12:52:25,
x,794,Lockdown turbo,2020-11-05,VirtualRide,28831.7,3627.0,3627.0,459.0,11.0,7.949,19.5,135.7,155.0,71.4,17:00:52,
x,795,Water session substitute,2020-11-04,Run,13084.3,4227.0,4157.0,140.5,12.0,3.148,7.6,0.0,0.0,0.0,10:38:14,
x,796,Rainy all the time,2020-11-01,Run,7729.2,2542.0,2525.0,116.4,11.0,3.061,5.0,0.0,0.0,0.0,15:40:39,
x,797,8 x 600m (ish),2020-10-30,Run,5653.0,2288.0,1442.0,0.0,6.0,3.92,6.2,0.0,0.0,0.0,17:55:44,
x,798,Freedom!!,2020-10-29,Run,10695.9,3769.0,3589.0,96.7,13.0,2.98,6.6,0.0,0.0,0.0,13:29:09,
x,799,Afternoon Run,2020-10-26,Run,8053.7,2571.0,2378.0,70.4,0.0,3.387,7.2,0.0,0.0,0.0,15:49:24,
x,800,Watopia,2020-10-24,VirtualRide,35531.8,3659.0,3616.0,53.0,8.0,9.826,12.4,151.0,165.0,78.1,17:45:43,
x,801,Evening Run,2020-10-23,Run,6147.1,1941.0,1932.0,68.4,0.0,3.182,4.8,0.0,0.0,0.0,18:29:23,
x,802,60min Riders Choice,2020-10-22,VirtualRide,36383.6,3630.0,3630.0,56.0,7.0,10.023,12.7,147.6,158.0,79.3,16:32:22,
x,803,Zwift Academy Road: Workout 1 | Aerobic Power,2020-10-20,VirtualRide,20906.4,3611.0,3611.0,608.0,6.0,5.79,24.6,149.1,180.0,86.2,17:26:48,
x,804,60min Riders Choice,2020-10-18,VirtualRide,35448.4,3619.0,3619.0,53.0,6.0,9.795,11.9,145.4,160.0,69.1,16:00:09,
x,805,FTP Test,2020-10-17,VirtualRide,34537.7,4431.0,4392.0,379.0,5.0,7.864,21.8,146.9,187.0,71.8,15:15:33,
x,806,60min Riders Choice,2020-10-16,VirtualRide,32692.3,3622.0,3622.0,276.0,4.0,9.026,22.0,151.0,161.0,66.9,16:56:04,
x,807,Afternoon Run,2020-10-14,Run,4796.8,1549.0,1433.0,91.9,0.0,3.347,4.9,0.0,0.0,0.0,15:19:25,
x,808,Lunch Ride,2020-10-14,VirtualRide,34480.9,3621.0,3621.0,190.0,3.0,9.522,13.7,147.4,161.0,67.4,11:45:30,
x,809,Pleasant evening,2020-10-11,Run,13119.0,4437.0,4203.0,142.0,15.0,3.121,4.9,0.0,0.0,0.0,17:39:07,
x,810,5x800m (2-3 min rest),2020-10-09,Run,4075.9,1568.0,989.0,8.8,7.0,4.121,6.2,0.0,0.0,0.0,18:38:33,
x,811,Evening Run,2020-09-30,Run,16142.7,5316.0,5208.0,89.4,8.0,3.1,8.4,0.0,0.0,0.0,18:52:43,
x,812,Evening Run,2020-09-28,Run,7450.8,2365.0,2363.0,91.8,9.0,3.153,4.5,0.0,0.0,0.0,18:36:34,
x,813,Old favourite,2020-09-26,Run,8128.8,2397.0,2350.0,54.7,15.0,3.459,5.4,0.0,0.0,0.0,11:01:40,
x,814,Afternoon Run,2020-09-23,Run,8147.2,2871.0,2799.0,110.6,9.0,2.911,4.5,0.0,0.0,0.0,14:12:39,
x,815,🧡Bristol🧡,2020-09-20,Run,13152.4,4282.0,4232.0,142.4,18.0,3.108,5.2,0.0,0.0,0.0,18:24:32,
x,816,Finally sub 50!,2020-09-17,Run,10153.3,2991.0,2977.0,52.4,13.0,3.411,4.8,0.0,0.0,0.0,18:28:47,
x,817,Dark,2020-09-14,Run,8529.1,2836.0,2748.0,85.4,15.0,3.104,4.8,0.0,0.0,0.0,19:46:34,
x,818,Fuelled by cookie for breakfast,2020-09-12,Run,8596.5,2773.0,2551.0,86.7,12.0,3.37,6.5,0.0,0.0,0.0,09:56:30,
x,819,Tow path,2020-09-09,Run,16225.2,6331.0,5400.0,167.7,15.0,3.005,9.0,0.0,0.0,0.0,16:15:12,
x,820,Afternoon Run,2020-09-05,Run,9540.5,3529.0,3129.0,131.9,10.0,3.049,5.3,0.0,0.0,0.0,13:14:57,
x,821,Testing new trainers,2020-09-01,Run,11715.9,4024.0,3776.0,167.5,19.0,3.103,5.5,0.0,0.0,0.0,18:37:19,
x,822,Morning Run,2020-08-27,Run,14811.7,4812.0,4785.0,16.8,16.0,3.095,5.8,0.0,0.0,0.0,09:31:21,
x,823,Strong winds heavy legs,2020-08-25,Run,8464.0,2916.0,2869.0,72.4,12.0,2.95,4.6,0.0,0.0,0.0,17:21:51,
x,824,Evening runs are the best!!!,2020-08-23,Run,9995.6,3065.0,3048.0,51.8,21.0,3.279,6.1,0.0,0.0,0.0,19:39:09,
x,825,6x1k,2020-08-19,Run,6393.1,3004.0,1926.0,21.6,15.0,3.319,5.6,0.0,0.0,0.0,07:33:35,
x,826,Getting back on it,2020-08-17,Run,7119.4,2349.0,2322.0,13.5,17.0,3.066,5.8,0.0,0.0,0.0,09:08:11,
x,827,First light,2020-08-08,Run,10751.5,3856.0,3668.0,132.6,18.0,2.931,4.2,0.0,0.0,0.0,06:00:27,
x,828,Morning Run,2020-08-06,Run,8890.2,2926.0,2892.0,94.9,12.0,3.074,6.8,0.0,0.0,0.0,07:24:08,
x,829,To Megève,2020-08-04,Run,8086.7,2619.0,2586.0,97.8,15.0,3.127,4.3,0.0,0.0,0.0,18:13:25,
x,830,Running in a rain cloud,2020-08-02,Run,7025.4,2396.0,2308.0,84.7,21.0,3.044,4.4,0.0,0.0,0.0,18:39:03,
x,831,Morning run,2020-07-26,Run,5222.7,1983.0,1809.0,142.1,18.0,2.887,4.6,0.0,0.0,0.0,07:26:47,
x,832,Steady,2020-07-23,Run,11056.1,3653.0,3605.0,17.0,14.0,3.067,4.6,0.0,0.0,0.0,11:28:50,
x,833,A bit grey,2020-07-18,Run,7278.0,2620.0,2186.0,77.5,19.0,3.329,4.9,0.0,0.0,0.0,20:24:32,
x,834,Sunnier than anticipated,2020-07-16,Run,6003.8,1910.0,1881.0,10.0,18.0,3.192,4.9,0.0,0.0,0.0,12:57:02,
x,835,The best route ever,2020-07-14,Run,7001.6,2228.0,2194.0,14.1,25.0,3.191,5.2,0.0,0.0,0.0,16:37:30,
x,836,Humid,2020-07-09,Run,7731.7,2533.0,2468.0,15.7,14.0,3.133,4.6,0.0,0.0,0.0,09:18:14,
x,837,Afternoon Run,2020-07-07,Run,6963.9,2374.0,2276.0,13.0,13.0,3.06,4.3,0.0,0.0,0.0,13:41:32,
x,838,Very nice,2020-07-02,Run,7393.6,2456.0,2348.0,69.3,20.0,3.149,6.3,0.0,0.0,0.0,19:49:52,
x,839,Steady,2020-06-30,Run,6358.3,2143.0,2114.0,26.1,16.0,3.008,4.4,0.0,0.0,0.0,10:09:52,
x,840,Harbourside,2020-06-28,Run,7192.4,2536.0,2442.0,73.7,18.0,2.945,5.7,0.0,0.0,0.0,14:19:07,
x,841,Finally on the downs,2020-06-26,Run,5020.5,1728.0,1681.0,19.9,18.0,2.987,4.3,0.0,0.0,0.0,09:32:29,
x,842,UT2,2020-06-17,Ride,31700.0,3600.0,3600.0,0.0,9.0,8.806,0.0,0.0,0.0,0.0,09:37:42,
x,843,UT2,2020-06-16,Ride,32200.0,3600.0,3600.0,0.0,11.0,8.944,0.0,0.0,0.0,0.0,15:01:49,
x,844,Evening Run,2020-06-14,Run,6033.6,1769.0,1766.0,14.9,18.0,3.417,5.8,0.0,0.0,0.0,18:12:00,
y,99,6k max,2020-06-14,Run,6000.0,1766.0,,,,3.397508494,,,,,06:10:00,00:00.0
x,845,UT2,2020-06-13,Ride,50300.0,5400.0,5400.0,0.0,13.0,9.315,0.0,0.0,0.0,0.0,15:55:39,
y,72,UT2,2020-06-13,Ride,50300.0,5400.0,,,,9.314814815,,156,,,04:00:00,00:00.0
x,846,15x1’,2020-06-12,Ride,20000.0,2580.0,2580.0,0.0,15.0,7.752,0.0,0.0,0.0,0.0,18:12:16,
y,71,15x1' on 2' off,2020-06-12,Ride,20000.0,2580.0,,,,7.751937984,,165,,,05:45:00,00:00.0
x,847,Afternoon Run,2020-06-11,Run,3523.4,1033.0,1024.0,10.1,13.0,3.441,7.5,0.0,0.0,0.0,17:44:38,
x,848,UT2,2020-06-11,Ride,50100.0,5400.0,5400.0,0.0,9.0,9.278,0.0,0.0,0.0,0.0,16:07:00,
y,98,,2020-06-11,Run,3500.0,1024.0,,,,3.41796875,,00:00,,,05:45:00,00:00.0
y,70,UT2,2020-06-11,Ride,50100.0,5400.0,,,,9.277777778,,150,,,04:10:00,00:00.0
x,849,UT2,2020-06-10,Ride,31600.0,3600.0,3600.0,0.0,14.0,8.778,0.0,0.0,0.0,0.0,16:32:14,
y,69,UT2,2020-06-10,Ride,31600.0,3600.0,,,,8.777777778,,139,,,04:20:00,00:00.0
x,850,30’ sprint,2020-06-09,Ride,18300.0,1800.0,1800.0,0.0,18.0,10.167,0.0,0.0,0.0,0.0,18:53:02,
y,68,30' max,2020-06-09,Ride,18300.0,1800.0,,,,10.16666667,,177,,,06:40:00,00:00.0
x,851,Short and sweet,2020-06-08,Run,3482.2,1041.0,1041.0,10.3,15.0,3.345,5.6,0.0,0.0,0.0,16:51:18,
x,852,UT2,2020-06-08,Ride,32200.0,3600.0,3600.0,0.0,12.0,8.944,0.0,0.0,0.0,0.0,15:45:51,
y,97,,2020-06-08,Run,3500.0,1041.0,,,,3.362151777,,166,,,04:50:00,00:00.0
y,67,UT2,2020-06-08,Ride,32200.0,3600.0,,,,8.944444444,,146,,,03:45:00,00:00.0
x,853,UT2,2020-06-07,Ride,60000.0,6491.0,6491.0,0.0,16.0,9.244,0.0,0.0,0.0,0.0,17:42:27,
y,66,UT2,2020-06-07,Ride,60000.0,6480.0,,,,9.259259259,,155,,,06:30:00,00:00.0
x,854,15x1’,2020-06-05,Ride,20000.0,2580.0,2580.0,0.0,14.0,7.752,0.0,0.0,0.0,0.0,18:30:19,
y,65,15x1' on 2' off,2020-06-05,Ride,20000.0,2580.0,,,,7.751937984,,164,,,06:30:00,00:00.0
x,855,UT2,2020-06-04,Ride,49600.0,5400.0,5400.0,0.0,13.0,9.185,0.0,0.0,0.0,0.0,17:48:01,
y,64,UT2,2020-06-04,Ride,49610.0,5400.0,,,,9.187037037,,153,,,05:40:00,00:00.0
x,856,UT2,2020-06-03,Ride,55300.0,6000.0,6000.0,0.0,12.0,9.217,0.0,0.0,0.0,0.0,17:55:27,
y,63,UT2,2020-06-03,Ride,55280.0,6000.0,,,,9.213333333,,150,,,05:45:00,00:00.0
x,857,30’ sprint,2020-06-02,Ride,17800.0,1800.0,1800.0,0.0,14.0,9.889,0.0,0.0,0.0,0.0,09:53:12,
y,62,30' max,2020-06-02,Ride,17790.0,1800.0,,,,9.883333333,,178,,,09:45:00,00:00.0
x,858,Evening Run,2020-05-31,Run,7875.9,2739.0,2624.0,31.7,19.0,3.001,4.6,0.0,0.0,0.0,18:02:34,
